,RegioS,Perioden,Woningvoorraad,Toevoeging,Toelichting,PrijsindexVerkoopprijzen_1,OntwikkelingTOVVoorgaandePeriode_2,OntwikkelingTOVEenJaarEerder_3,VerkochteWoningen_4,OntwikkelingTOVVoorgaandePeriode_5,OntwikkelingTOVEenJaarEerder_6,GemiddeldeVerkoopprijs_7,TotaleWaardeVerkoopprijzen_8
8510,GM0159,2001.75,,,Den Ham,,,,,,,,
8511,GM0159,2002.0,,,Den Ham,,,,,,,,
8512,GM0159,2002.25,,,Den Ham,,,,,,,,
8513,GM0159,2002.5,,,Den Ham,,,,,,,,
8514,GM0159,2002.75,,,Den Ham,,,,,,,,
8515,GM0159,2003.0,,,Den Ham,,,,,,,,
8516,GM0159,2003.25,,,Den Ham,,,,,,,,
8517,GM0159,2003.5,,,Den Ham,,,,,,,,
8518,GM0159,2003.75,,,Den Ham,,,,,,,,
8519,GM0159,2004.0,,,Den Ham,,,,,,,,
8520,GM0159,2004.25,,,Den Ham,,,,,,,,
8521,GM0159,2004.5,,,Den Ham,,,,,,,,
8522,GM0159,2004.75,,,Den Ham,,,,,,,,
8523,GM0159,2005.0,,,Den Ham,,,,,,,,
8524,GM0159,2005.25,,,Den Ham,,,,,,,,
8525,GM0159,2005.5,,,Den Ham,,,,,,,,
8526,GM0159,2005.75,,,Den Ham,,,,,,,,
8527,GM0159,2006.0,,,Den Ham,,,,,,,,
8528,GM0159,2006.25,,,Den Ham,,,,,,,,
8529,GM0159,2006.5,,,Den Ham,,,,,,,,
8530,GM0159,2006.75,,,Den Ham,,,,,,,,
8531,GM0159,2007.0,,,Den Ham,,,,,,,,
8532,GM0159,2007.25,,,Den Ham,,,,,,,,
8533,GM0159,2007.5,,,Den Ham,,,,,,,,
8534,GM0159,2007.75,,,Den Ham,,,,,,,,
8535,GM0159,2008.0,,,Den Ham,,,,,,,,
8536,GM0159,2008.25,,,Den Ham,,,,,,,,
8537,GM0159,2008.5,,,Den Ham,,,,,,,,
8538,GM0159,2008.75,,,Den Ham,,,,,,,,
8539,GM0159,2009.0,,,Den Ham,,,,,,,,
8540,GM0159,2009.25,,,Den Ham,,,,,,,,
8541,GM0159,2009.5,,,Den Ham,,,,,,,,
8542,GM0159,2009.75,,,Den Ham,,,,,,,,
8543,GM0159,2010.0,,,Den Ham,,,,,,,,
8544,GM0159,2010.25,,,Den Ham,,,,,,,,
8545,GM0159,2010.5,,,Den Ham,,,,,,,,
8546,GM0159,2010.75,,,Den Ham,,,,,,,,
8547,GM0159,2011.0,,,Den Ham,,,,,,,,
8548,GM0159,2011.25,,,Den Ham,,,,,,,,
8549,GM0159,2011.5,,,Den Ham,,,,,,,,
8550,GM0159,2011.75,,,Den Ham,,,,,,,,
8551,GM0159,2012.0,,,Den Ham,,,,,,,,
8552,GM0160,1995.25,11315.0,48,Hardenberg,,,,,,,,
8553,GM0160,1995.5,11363.0,62,Hardenberg,,,,,,,,
8554,GM0160,1995.75,11425.0,41,Hardenberg,,,,,,,,
8555,GM0160,1996.0,11466.0,120,Hardenberg,,,,,,,,
8556,GM0160,1996.25,11575.0,25,Hardenberg,,,,,,,,
8557,GM0160,1996.5,11600.0,70,Hardenberg,,,,,,,,
8558,GM0160,1996.75,11670.0,74,Hardenberg,,,,,,,,
8559,GM0160,1997.0,11744.0,28,Hardenberg,,,,,,,,
8560,GM0160,1997.25,11771.0,18,Hardenberg,,,,,,,,
8561,GM0160,1997.5,11789.0,69,Hardenberg,,,,,,,,
8562,GM0160,1997.75,11858.0,65,Hardenberg,,,,,,,,
8563,GM0160,1998.0,11923.0,77,Hardenberg,,,,,,,,
8564,GM0160,1998.25,11982.0,26,Hardenberg,,,,,,,,
8565,GM0160,1998.5,12008.0,40,Hardenberg,,,,,,,,
8566,GM0160,1998.75,12048.0,4,Hardenberg,,,,,,,,
8567,GM0160,1999.0,12052.0,13,Hardenberg,,,,,,,,
8568,GM0160,1999.25,12119.0,5,Hardenberg,,,,,,,,
8569,GM0160,1999.5,12124.0,56,Hardenberg,,,,,,,,
8570,GM0160,1999.75,12180.0,4,Hardenberg,,,,,,,,
8571,GM0160,2000.0,12184.0,24,Hardenberg,,,,,,,,
8572,GM0160,2000.25,12163.0,15,Hardenberg,,,,,,,,
8573,GM0160,2000.5,12178.0,5,Hardenberg,,,,,,,,
8574,GM0160,2000.75,12183.0,5,Hardenberg,,,,,,,,
8575,GM0160,2001.0,12188.0,1,Hardenberg,,,,,,,,
8576,GM0160,2001.25,20343.0,45,Hardenberg,,,,,,,,
8577,GM0160,2001.5,20388.0,-,Hardenberg,,,,,,,,
8578,GM0160,2001.75,20388.0,-,Hardenberg,,,,,,,,
8579,GM0160,2002.0,20388.0,207,Hardenberg,,,,,,,,
8580,GM0160,2002.25,20617.0,-,Hardenberg,,,,,,,,
8581,GM0160,2002.5,20617.0,41,Hardenberg,,,,,,,,
8582,GM0160,2002.75,20658.0,36,Hardenberg,,,,,,,,
8583,GM0160,2003.0,20694.0,82,Hardenberg,,,,,,,,
8584,GM0160,2003.25,20767.0,26,Hardenberg,,,,,,,,
8585,GM0160,2003.5,20793.0,4,Hardenberg,,,,,,,,
8586,GM0160,2003.75,20797.0,17,Hardenberg,,,,,,,,
8587,GM0160,2004.0,20814.0,27,Hardenberg,,,,,,,,
8588,GM0160,2004.25,20835.0,31,Hardenberg,,,,,,,,
8589,GM0160,2004.5,20866.0,16,Hardenberg,,,,,,,,
8590,GM0160,2004.75,20882.0,18,Hardenberg,,,,,,,,
8591,GM0160,2005.0,20900.0,43,Hardenberg,,,,,,,,
8592,GM0160,2005.25,20943.0,19,Hardenberg,,,,,,,,
8593,GM0160,2005.5,20962.0,82,Hardenberg,,,,,,,,
8594,GM0160,2005.75,21044.0,6,Hardenberg,,,,,,,,
8595,GM0160,2006.0,21050.0,22,Hardenberg,,,,,,,,
8596,GM0160,2006.25,21060.0,43,Hardenberg,,,,,,,,
8597,GM0160,2006.5,21103.0,-1,Hardenberg,,,,,,,,
8598,GM0160,2006.75,21102.0,76,Hardenberg,,,,,,,,
8599,GM0160,2007.0,21178.0,23,Hardenberg,,,,,,,,
8600,GM0160,2007.25,21192.0,77,Hardenberg,,,,,,,,
8601,GM0160,2007.5,21269.0,55,Hardenberg,,,,,,,,
8602,GM0160,2007.75,21324.0,93,Hardenberg,,,,,,,,
8603,GM0160,2008.0,21417.0,113,Hardenberg,,,,,,,,
8604,GM0160,2008.25,21587.0,1,Hardenberg,,,,,,,,
8605,GM0160,2008.5,21588.0,224,Hardenberg,,,,,,,,
8606,GM0160,2008.75,21812.0,134,Hardenberg,,,,,,,,
8607,GM0160,2009.0,21946.0,135,Hardenberg,,,,,,,,
8608,GM0160,2009.25,22077.0,15,Hardenberg,,,,,,,,
8609,GM0160,2009.5,22092.0,104,Hardenberg,,,,,,,,
8610,GM0160,2009.75,22196.0,83,Hardenberg,,,,,,,,
8611,GM0160,2010.0,22279.0,133,Hardenberg,,,,,,,,
8612,GM0160,2010.25,22407.0,47,Hardenberg,,,,,,,,
8613,GM0160,2010.5,22454.0,14,Hardenberg,,,,,,,,
8614,GM0160,2010.75,22468.0,63,Hardenberg,,,,,,,,
8615,GM0160,2011.0,22531.0,-30,Hardenberg,,,,,,,,
8616,GM0160,2011.25,22509.0,28,Hardenberg,,,,,,,,
8617,GM0160,2011.5,22537.0,77,Hardenberg,,,,,,,,
8618,GM0160,2011.75,22614.0,28,Hardenberg,,,,,,,,
8619,GM0160,2012.0,22642.0,30,Hardenberg,,,,,,,,
8620,GM0160,2012.25,23260.0,32,Hardenberg,,,,,,,,
8621,GM0160,2012.5,23292.0,41,Hardenberg,,,,,,,,
8622,GM0160,2012.75,23333.0,48,Hardenberg,,,,,,,,
8623,GM0160,2013.0,23381.0,15,Hardenberg,,,,,,,,
8624,GM0160,2013.25,23396.0,43,Hardenberg,,,,,,,,
8625,GM0160,2013.5,23439.0,73,Hardenberg,,,,,,,,
8626,GM0160,2013.75,23512.0,7,Hardenberg,,,,,,,,
8627,GM0160,2014.0,23519.0,35,Hardenberg,,,,,,,,
8628,GM0160,2014.25,23554.0,3,Hardenberg,,,,,,,,
8629,GM0160,2014.5,23557.0,7,Hardenberg,,,,,,,,
8630,GM0160,2014.75,23564.0,-22,Hardenberg,,,,,,,,
8631,GM0160,2015.0,23542.0,119,Hardenberg,,,,,,,,
8632,GM0160,2015.25,23662.0,25,Hardenberg,,,,,,,,
8633,GM0160,2015.5,23687.0,26,Hardenberg,,,,,,,,
8634,GM0160,2015.75,23713.0,83,Hardenberg,,,,,,,,
8635,GM0160,2016.0,23796.0,68,Hardenberg,,,,,,,,
8636,GM0160,2016.25,23864.0,67,Hardenberg,,,,,,,,
8637,GM0160,2016.5,23931.0,85,Hardenberg,,,,,,,,
8638,GM0160,2016.75,24016.0,35,Hardenberg,,,,,,,,
8639,GM0160,2017.0,24051.0,62,Hardenberg,,,,,,,,
8640,GM0160,2017.25,24113.0,27,Hardenberg,,,,,,,,
8641,GM0160,2017.5,24140.0,54,Hardenberg,,,,,,,,
8642,GM0160,2017.75,24194.0,80,Hardenberg,,,,,,,,
8643,GM0160,2018.0,24274.0,42,Hardenberg,,,,,,,,
8644,GM0160,2018.25,24316.0,42,Hardenberg,,,,,,,,
8645,GM0160,2018.5,24358.0,78,Hardenberg,,,,,,,,
8646,GM0160,2018.75,24436.0,48,Hardenberg,,,,,,,,
8647,GM0160,2019.0,24484.0,29,Hardenberg,,,,,,,,
8648,GM0160,2019.25,24513.0,104,Hardenberg,,,,,,,,
8649,GM0160,2019.5,24617.0,33,Hardenberg,,,,,,,,
8650,GM0160,2019.75,24650.0,85,Hardenberg,,,,,,,,
8651,GM0160,2020.0,24735.0,75,Hardenberg,,,,,,,,
8652,GM0160,2020.25,24810.0,117,Hardenberg,,,,,,,,
8653,GM0160,2020.5,24927.0,90,Hardenberg,,,,,,,,
8654,GM0160,2020.75,25017.0,102,Hardenberg,,,,,,,,
8655,GM0161,1995.25,2407.0,51,Hasselt,,,,,,,,
8656,GM0161,1995.5,2458.0,3,Hasselt,,,,,,,,
8657,GM0161,1995.75,2461.0,2,Hasselt,,,,,,,,
8658,GM0161,1996.0,2463.0,3,Hasselt,,,,,,,,
8659,GM0161,1996.25,2464.0,-,Hasselt,,,,,,,,
8660,GM0161,1996.5,2464.0,2,Hasselt,,,,,,,,
8661,GM0161,1996.75,2466.0,-1,Hasselt,,,,,,,,
8662,GM0161,1997.0,2465.0,1,Hasselt,,,,,,,,
8663,GM0161,1997.25,2467.0,-1,Hasselt,,,,,,,,
8664,GM0161,1997.5,2466.0,31,Hasselt,,,,,,,,
8665,GM0161,1997.75,2497.0,48,Hasselt,,,,,,,,
8666,GM0161,1998.0,2545.0,30,Hasselt,,,,,,,,
8667,GM0161,1998.25,2574.0,1,Hasselt,,,,,,,,
8668,GM0161,1998.5,2575.0,1,Hasselt,,,,,,,,
8669,GM0161,1998.75,2576.0,25,Hasselt,,,,,,,,
8670,GM0161,1999.0,2601.0,1,Hasselt,,,,,,,,
8671,GM0161,1999.25,2602.0,1,Hasselt,,,,,,,,
8672,GM0161,1999.5,2603.0,1,Hasselt,,,,,,,,
8673,GM0161,1999.75,2604.0,11,Hasselt,,,,,,,,
8674,GM0161,2000.0,2615.0,4,Hasselt,,,,,,,,
8675,GM0161,2000.25,2618.0,5,Hasselt,,,,,,,,
8676,GM0161,2000.5,2623.0,1,Hasselt,,,,,,,,
8677,GM0161,2000.75,2624.0,19,Hasselt,,,,,,,,
8678,GM0161,2001.0,2643.0,-,Hasselt,,,,,,,,
8679,GM0161,2001.25,,,Hasselt,,,,,,,,
8680,GM0161,2001.5,,,Hasselt,,,,,,,,
8681,GM0161,2001.75,,,Hasselt,,,,,,,,
8682,GM0161,2002.0,,,Hasselt,,,,,,,,
8683,GM0161,2002.25,,,Hasselt,,,,,,,,
8684,GM0161,2002.5,,,Hasselt,,,,,,,,
8685,GM0161,2002.75,,,Hasselt,,,,,,,,
8686,GM0161,2003.0,,,Hasselt,,,,,,,,
8687,GM0161,2003.25,,,Hasselt,,,,,,,,
8688,GM0161,2003.5,,,Hasselt,,,,,,,,
8689,GM0161,2003.75,,,Hasselt,,,,,,,,
8690,GM0161,2004.0,,,Hasselt,,,,,,,,
8691,GM0161,2004.25,,,Hasselt,,,,,,,,
8692,GM0161,2004.5,,,Hasselt,,,,,,,,
8693,GM0161,2004.75,,,Hasselt,,,,,,,,
8694,GM0161,2005.0,,,Hasselt,,,,,,,,
8695,GM0161,2005.25,,,Hasselt,,,,,,,,
8696,GM0161,2005.5,,,Hasselt,,,,,,,,
8697,GM0161,2005.75,,,Hasselt,,,,,,,,
8698,GM0161,2006.0,,,Hasselt,,,,,,,,
8699,GM0161,2006.25,,,Hasselt,,,,,,,,
8700,GM0161,2006.5,,,Hasselt,,,,,,,,
8701,GM0161,2006.75,,,Hasselt,,,,,,,,
8702,GM0161,2007.0,,,Hasselt,,,,,,,,
8703,GM0161,2007.25,,,Hasselt,,,,,,,,
8704,GM0161,2007.5,,,Hasselt,,,,,,,,
8705,GM0161,2007.75,,,Hasselt,,,,,,,,
8706,GM0161,2008.0,,,Hasselt,,,,,,,,
8707,GM0161,2008.25,,,Hasselt,,,,,,,,
8708,GM0161,2008.5,,,Hasselt,,,,,,,,
8709,GM0161,2008.75,,,Hasselt,,,,,,,,
8710,GM0161,2009.0,,,Hasselt,,,,,,,,
8711,GM0161,2009.25,,,Hasselt,,,,,,,,
8712,GM0161,2009.5,,,Hasselt,,,,,,,,
8713,GM0161,2009.75,,,Hasselt,,,,,,,,
8714,GM0161,2010.0,,,Hasselt,,,,,,,,
8715,GM0161,2010.25,,,Hasselt,,,,,,,,
8716,GM0161,2010.5,,,Hasselt,,,,,,,,
8717,GM0161,2010.75,,,Hasselt,,,,,,,,
8718,GM0161,2011.0,,,Hasselt,,,,,,,,
8719,GM0161,2011.25,,,Hasselt,,,,,,,,
8720,GM0161,2011.5,,,Hasselt,,,,,,,,
8721,GM0161,2011.75,,,Hasselt,,,,,,,,
8722,GM0161,2012.0,,,Hasselt,,,,,,,,
8723,GM0162,1995.25,2571.0,17,Heino,,,,,,,,
8724,GM0162,1995.5,2588.0,38,Heino,,,,,,,,
8725,GM0162,1995.75,2626.0,19,Heino,,,,,,,,
8726,GM0162,1996.0,2645.0,17,Heino,,,,,,,,
8727,GM0162,1996.25,2668.0,-,Heino,,,,,,,,
8728,GM0162,1996.5,2668.0,-,Heino,,,,,,,,
8729,GM0162,1996.75,2668.0,34,Heino,,,,,,,,
8730,GM0162,1997.0,2702.0,20,Heino,,,,,,,,
8731,GM0162,1997.25,2761.0,-,Heino,,,,,,,,
8732,GM0162,1997.5,2761.0,21,Heino,,,,,,,,
8733,GM0162,1997.75,2782.0,2,Heino,,,,,,,,
8734,GM0162,1998.0,2784.0,6,Heino,,,,,,,,
8735,GM0162,1998.25,2790.0,2,Heino,,,,,,,,
8736,GM0162,1998.5,2792.0,3,Heino,,,,,,,,
8737,GM0162,1998.75,2795.0,-,Heino,,,,,,,,
8738,GM0162,1999.0,2795.0,1,Heino,,,,,,,,
8739,GM0162,1999.25,2796.0,-,Heino,,,,,,,,
8740,GM0162,1999.5,2796.0,0,Heino,,,,,,,,
8741,GM0162,1999.75,2796.0,1,Heino,,,,,,,,
8742,GM0162,2000.0,2797.0,22,Heino,,,,,,,,
8743,GM0162,2000.25,2819.0,15,Heino,,,,,,,,
8744,GM0162,2000.5,2834.0,2,Heino,,,,,,,,
8745,GM0162,2000.75,2836.0,6,Heino,,,,,,,,
8746,GM0162,2001.0,2842.0,-,Heino,,,,,,,,
8747,GM0162,2001.25,,,Heino,,,,,,,,
8748,GM0162,2001.5,,,Heino,,,,,,,,
8749,GM0162,2001.75,,,Heino,,,,,,,,
8750,GM0162,2002.0,,,Heino,,,,,,,,
8751,GM0162,2002.25,,,Heino,,,,,,,,
8752,GM0162,2002.5,,,Heino,,,,,,,,
8753,GM0162,2002.75,,,Heino,,,,,,,,
8754,GM0162,2003.0,,,Heino,,,,,,,,
8755,GM0162,2003.25,,,Heino,,,,,,,,
8756,GM0162,2003.5,,,Heino,,,,,,,,
8757,GM0162,2003.75,,,Heino,,,,,,,,
8758,GM0162,2004.0,,,Heino,,,,,,,,
8759,GM0162,2004.25,,,Heino,,,,,,,,
8760,GM0162,2004.5,,,Heino,,,,,,,,
8761,GM0162,2004.75,,,Heino,,,,,,,,
8762,GM0162,2005.0,,,Heino,,,,,,,,
8763,GM0162,2005.25,,,Heino,,,,,,,,
8764,GM0162,2005.5,,,Heino,,,,,,,,
8765,GM0162,2005.75,,,Heino,,,,,,,,
8766,GM0162,2006.0,,,Heino,,,,,,,,
8767,GM0162,2006.25,,,Heino,,,,,,,,
8768,GM0162,2006.5,,,Heino,,,,,,,,
8769,GM0162,2006.75,,,Heino,,,,,,,,
8770,GM0162,2007.0,,,Heino,,,,,,,,
8771,GM0162,2007.25,,,Heino,,,,,,,,
8772,GM0162,2007.5,,,Heino,,,,,,,,
8773,GM0162,2007.75,,,Heino,,,,,,,,
8774,GM0162,2008.0,,,Heino,,,,,,,,
8775,GM0162,2008.25,,,Heino,,,,,,,,
8776,GM0162,2008.5,,,Heino,,,,,,,,
8777,GM0162,2008.75,,,Heino,,,,,,,,
8778,GM0162,2009.0,,,Heino,,,,,,,,
8779,GM0162,2009.25,,,Heino,,,,,,,,
8780,GM0162,2009.5,,,Heino,,,,,,,,
8781,GM0162,2009.75,,,Heino,,,,,,,,
8782,GM0162,2010.0,,,Heino,,,,,,,,
8783,GM0162,2010.25,,,Heino,,,,,,,,
8784,GM0162,2010.5,,,Heino,,,,,,,,
8785,GM0162,2010.75,,,Heino,,,,,,,,
8786,GM0162,2011.0,,,Heino,,,,,,,,
8787,GM0162,2011.25,,,Heino,,,,,,,,
8788,GM0162,2011.5,,,Heino,,,,,,,,
8789,GM0162,2011.75,,,Heino,,,,,,,,
8790,GM0162,2012.0,,,Heino,,,,,,,,
8791,GM0163,1995.25,12502.0,24,Hellendoorn,,,,,,,,
8792,GM0163,1995.5,12526.0,59,Hellendoorn,,,,,,,,
8793,GM0163,1995.75,12585.0,29,Hellendoorn,,,,,,,,
8794,GM0163,1996.0,12614.0,87,Hellendoorn,,,,,,,,
8795,GM0163,1996.25,12695.0,37,Hellendoorn,,,,,,,,
8796,GM0163,1996.5,12732.0,27,Hellendoorn,,,,,,,,
8797,GM0163,1996.75,12759.0,17,Hellendoorn,,,,,,,,
8798,GM0163,1997.0,12776.0,29,Hellendoorn,,,,,,,,
8799,GM0163,1997.25,12807.0,39,Hellendoorn,,,,,,,,
8800,GM0163,1997.5,12846.0,10,Hellendoorn,,,,,,,,
8801,GM0163,1997.75,12856.0,19,Hellendoorn,,,,,,,,
8802,GM0163,1998.0,12875.0,57,Hellendoorn,,,,,,,,
8803,GM0163,1998.25,12930.0,1,Hellendoorn,,,,,,,,
8804,GM0163,1998.5,12931.0,71,Hellendoorn,,,,,,,,
8805,GM0163,1998.75,13002.0,-7,Hellendoorn,,,,,,,,
8806,GM0163,1999.0,12995.0,91,Hellendoorn,,,,,,,,
8807,GM0163,1999.25,13096.0,12,Hellendoorn,,,,,,,,
8808,GM0163,1999.5,13108.0,45,Hellendoorn,,,,,,,,
8809,GM0163,1999.75,13153.0,31,Hellendoorn,,,,,,,,
8810,GM0163,2000.0,13184.0,39,Hellendoorn,,,,,,,,
8811,GM0163,2000.25,13219.0,1,Hellendoorn,,,,,,,,
8812,GM0163,2000.5,13220.0,-,Hellendoorn,,,,,,,,
8813,GM0163,2000.75,13220.0,91,Hellendoorn,,,,,,,,
8814,GM0163,2001.0,13311.0,24,Hellendoorn,,,,,,,,
8815,GM0163,2001.25,13336.0,-,Hellendoorn,,,,,,,,
8816,GM0163,2001.5,13336.0,-,Hellendoorn,,,,,,,,
8817,GM0163,2001.75,13336.0,-31,Hellendoorn,,,,,,,,
8818,GM0163,2002.0,13305.0,138,Hellendoorn,,,,,,,,
8819,GM0163,2002.25,13441.0,38,Hellendoorn,,,,,,,,
8820,GM0163,2002.5,13479.0,32,Hellendoorn,,,,,,,,
8821,GM0163,2002.75,13511.0,1,Hellendoorn,,,,,,,,
8822,GM0163,2003.0,13512.0,24,Hellendoorn,,,,,,,,
8823,GM0163,2003.25,13535.0,12,Hellendoorn,,,,,,,,
8824,GM0163,2003.5,13547.0,52,Hellendoorn,,,,,,,,
8825,GM0163,2003.75,13599.0,4,Hellendoorn,,,,,,,,
8826,GM0163,2004.0,13603.0,-1,Hellendoorn,,,,,,,,
8827,GM0163,2004.25,13604.0,-,Hellendoorn,,,,,,,,
8828,GM0163,2004.5,13604.0,25,Hellendoorn,,,,,,,,
8829,GM0163,2004.75,13629.0,-,Hellendoorn,,,,,,,,
8830,GM0163,2005.0,13629.0,93,Hellendoorn,,,,,,,,
8831,GM0163,2005.25,13714.0,2,Hellendoorn,,,,,,,,
8832,GM0163,2005.5,13716.0,1,Hellendoorn,,,,,,,,
8833,GM0163,2005.75,13717.0,-,Hellendoorn,,,,,,,,
8834,GM0163,2006.0,13717.0,98,Hellendoorn,,,,,,,,
8835,GM0163,2006.25,13787.0,-,Hellendoorn,,,,,,,,
8836,GM0163,2006.5,13787.0,-1,Hellendoorn,,,,,,,,
8837,GM0163,2006.75,13786.0,-6,Hellendoorn,,,,,,,,
8838,GM0163,2007.0,13780.0,98,Hellendoorn,,,,,,,,
8839,GM0163,2007.25,13863.0,4,Hellendoorn,,,,,,,,
8840,GM0163,2007.5,13867.0,-,Hellendoorn,,,,,,,,
8841,GM0163,2007.75,13867.0,-12,Hellendoorn,,,,,,,,
8842,GM0163,2008.0,13855.0,94,Hellendoorn,,,,,,,,
8843,GM0163,2008.25,13874.0,8,Hellendoorn,,,,,,,,
8844,GM0163,2008.5,13882.0,3,Hellendoorn,,,,,,,,
8845,GM0163,2008.75,13885.0,0,Hellendoorn,,,,,,,,
8846,GM0163,2009.0,13885.0,116,Hellendoorn,,,,,,,,
8847,GM0163,2009.25,13999.0,4,Hellendoorn,,,,,,,,
8848,GM0163,2009.5,14003.0,1,Hellendoorn,,,,,,,,
8849,GM0163,2009.75,14004.0,3,Hellendoorn,,,,,,,,
8850,GM0163,2010.0,14007.0,15,Hellendoorn,,,,,,,,
8851,GM0163,2010.25,14021.0,24,Hellendoorn,,,,,,,,
8852,GM0163,2010.5,14045.0,2,Hellendoorn,,,,,,,,
8853,GM0163,2010.75,14047.0,18,Hellendoorn,,,,,,,,
8854,GM0163,2011.0,14065.0,63,Hellendoorn,,,,,,,,
8855,GM0163,2011.25,14123.0,-1,Hellendoorn,,,,,,,,
8856,GM0163,2011.5,14122.0,-41,Hellendoorn,,,,,,,,
8857,GM0163,2011.75,14081.0,63,Hellendoorn,,,,,,,,
8858,GM0163,2012.0,14144.0,152,Hellendoorn,,,,,,,,
8859,GM0163,2012.25,14319.0,1,Hellendoorn,,,,,,,,
8860,GM0163,2012.5,14320.0,17,Hellendoorn,,,,,,,,
8861,GM0163,2012.75,14337.0,16,Hellendoorn,,,,,,,,
8862,GM0163,2013.0,14353.0,6,Hellendoorn,,,,,,,,
8863,GM0163,2013.25,14359.0,21,Hellendoorn,,,,,,,,
8864,GM0163,2013.5,14380.0,-11,Hellendoorn,,,,,,,,
8865,GM0163,2013.75,14369.0,-1,Hellendoorn,,,,,,,,
8866,GM0163,2014.0,14368.0,3,Hellendoorn,,,,,,,,
8867,GM0163,2014.25,14371.0,0,Hellendoorn,,,,,,,,
8868,GM0163,2014.5,14371.0,-10,Hellendoorn,,,,,,,,
8869,GM0163,2014.75,14361.0,47,Hellendoorn,,,,,,,,
8870,GM0163,2015.0,14408.0,6,Hellendoorn,,,,,,,,
8871,GM0163,2015.25,14414.0,14,Hellendoorn,,,,,,,,
8872,GM0163,2015.5,14428.0,37,Hellendoorn,,,,,,,,
8873,GM0163,2015.75,14465.0,14,Hellendoorn,,,,,,,,
8874,GM0163,2016.0,14479.0,47,Hellendoorn,,,,,,,,
8875,GM0163,2016.25,14526.0,13,Hellendoorn,,,,,,,,
8876,GM0163,2016.5,14539.0,24,Hellendoorn,,,,,,,,
8877,GM0163,2016.75,14563.0,8,Hellendoorn,,,,,,,,
8878,GM0163,2017.0,14571.0,22,Hellendoorn,,,,,,,,
8879,GM0163,2017.25,14593.0,-13,Hellendoorn,,,,,,,,
8880,GM0163,2017.5,14580.0,15,Hellendoorn,,,,,,,,
8881,GM0163,2017.75,14595.0,18,Hellendoorn,,,,,,,,
8882,GM0163,2018.0,14613.0,32,Hellendoorn,,,,,,,,
8883,GM0163,2018.25,14645.0,27,Hellendoorn,,,,,,,,
8884,GM0163,2018.5,14672.0,22,Hellendoorn,,,,,,,,
8885,GM0163,2018.75,14694.0,30,Hellendoorn,,,,,,,,
8886,GM0163,2019.0,14724.0,10,Hellendoorn,,,,,,,,
8887,GM0163,2019.25,14734.0,21,Hellendoorn,,,,,,,,
8888,GM0163,2019.5,14755.0,49,Hellendoorn,,,,,,,,
8889,GM0163,2019.75,14804.0,52,Hellendoorn,,,,,,,,
8890,GM0163,2020.0,14856.0,33,Hellendoorn,,,,,,,,
8891,GM0163,2020.25,14889.0,42,Hellendoorn,,,,,,,,
8892,GM0163,2020.5,14931.0,18,Hellendoorn,,,,,,,,
8893,GM0163,2020.75,14949.0,-5,Hellendoorn,,,,,,,,
8894,GM0164,1995.25,32418.0,93,Hengelo (O.),,,,,,,,
8895,GM0164,1995.5,32511.0,55,Hengelo (O.),,,,,,,,
8896,GM0164,1995.75,32566.0,121,Hengelo (O.),,,,,,,,
8897,GM0164,1996.0,32687.0,295,Hengelo (O.),,,,,,,,
8898,GM0164,1996.25,32993.0,5,Hengelo (O.),,,,,,,,
8899,GM0164,1996.5,32998.0,118,Hengelo (O.),,,,,,,,
8900,GM0164,1996.75,33116.0,191,Hengelo (O.),,,,,,,,
8901,GM0164,1997.0,33307.0,60,Hengelo (O.),,,,,,,,
8902,GM0164,1997.25,33380.0,38,Hengelo (O.),,,,,,,,
8903,GM0164,1997.5,33418.0,141,Hengelo (O.),,,,,,,,
8904,GM0164,1997.75,33559.0,314,Hengelo (O.),,,,,,,,
8905,GM0164,1998.0,33873.0,126,Hengelo (O.),,,,,,,,
8906,GM0164,1998.25,34011.0,45,Hengelo (O.),,,,,,,,
8907,GM0164,1998.5,34056.0,34,Hengelo (O.),,,,,,,,
8908,GM0164,1998.75,34090.0,65,Hengelo (O.),,,,,,,,
8909,GM0164,1999.0,34155.0,306,Hengelo (O.),,,,,,,,
8910,GM0164,1999.25,34442.0,72,Hengelo (O.),,,,,,,,
8911,GM0164,1999.5,34514.0,74,Hengelo (O.),,,,,,,,
8912,GM0164,1999.75,34588.0,39,Hengelo (O.),,,,,,,,
8913,GM0164,2000.0,34627.0,202,Hengelo (O.),,,,,,,,
8914,GM0164,2000.25,34765.0,19,Hengelo (O.),,,,,,,,
8915,GM0164,2000.5,34784.0,28,Hengelo (O.),,,,,,,,
8916,GM0164,2000.75,34812.0,141,Hengelo (O.),,,,,,,,
8917,GM0164,2001.0,34953.0,146,Hengelo (O.),,,,,,,,
8918,GM0164,2001.25,35106.0,82,Hengelo (O.),,,,,,,,
8919,GM0164,2001.5,35188.0,3,Hengelo (O.),,,,,,,,
8920,GM0164,2001.75,35191.0,22,Hengelo (O.),,,,,,,,
8921,GM0164,2002.0,35213.0,16,Hengelo (O.),,,,,,,,
8922,GM0164,2002.25,35213.0,48,Hengelo (O.),,,,,,,,
8923,GM0164,2002.5,35261.0,-,Hengelo (O.),,,,,,,,
8924,GM0164,2002.75,35261.0,65,Hengelo (O.),,,,,,,,
8925,GM0164,2003.0,35326.0,65,Hengelo (O.),,,,,,,,
